,area_fips,own_code,industry_code,year,annual_avg_estabs,annual_avg_emplvl,total_annual_wages,taxable_annual_wages,annual_contributions,annual_avg_wkly_wage,avg_annual_pay,lq_disclosure_code,lq_annual_avg_estabs,lq_annual_avg_emplvl,lq_total_annual_wages,lq_taxable_annual_wages,lq_annual_contributions,lq_annual_avg_wkly_wage,lq_avg_annual_pay,oty_disclosure_code,oty_annual_avg_estabs_chg,oty_annual_avg_estabs_pct_chg,oty_annual_avg_emplvl_chg,oty_annual_avg_emplvl_pct_chg,oty_total_annual_wages_chg,oty_total_annual_wages_pct_chg,oty_taxable_annual_wages_chg,oty_taxable_annual_wages_pct_chg,oty_annual_contributions_chg,oty_annual_contributions_pct_chg,oty_annual_avg_wkly_wage_chg,oty_annual_avg_wkly_wage_pct_chg,oty_avg_annual_pay_chg,oty_avg_annual_pay_pct_chg
2748,29065,5,1026,2020,26,276,4425137,3094762,44421,309,16048,,0.51,0.78,0.93,0.91,1.65,1.19,1.19,,-1,-3.7,-50,-15.3,-49757,-1.1,-249066,-7.4,-9754,-18.0,45,17.0,2307,16.8
2749,29067,5,1026,2020,18,227,3003583,2152561,22623,255,13256,,0.92,1.06,1.14,1.0,0.49,1.08,1.08,,-1,-5.3,0,0.0,215785,7.7,-24763,-1.1,-736,-3.2,19,8.1,988,8.1
2750,29069,3,1026,2020,2,0,0,0,0,0,0,N,2.92,0.0,0.0,0.0,0.0,0.0,0.0,N,-1,-33.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2751,29069,5,1026,2020,63,662,9916838,6847584,76040,288,14971,,0.48,0.84,1.04,0.87,1.01,1.24,1.24,,4,6.8,-45,-6.4,420063,4.4,43391,0.6,-661,-0.9,30,11.6,1545,11.5
2752,29071,2,1026,2020,1,0,0,0,0,0,0,N,3.67,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2753,29071,3,1026,2020,2,0,0,0,0,0,0,N,1.47,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2754,29071,5,1026,2020,246,3562,61392554,38016640,359698,331,17237,,0.95,1.04,1.0,0.99,1.14,0.96,0.96,,0,0.0,-412,-10.4,-2099526,-3.3,-2928438,-7.2,-30995,-7.9,24,7.8,1259,7.9
2755,29073,2,1026,2020,1,0,0,0,0,0,0,N,22.94,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2756,29073,5,1026,2020,50,541,10046283,6344686,49343,357,18561,,1.2,1.17,1.58,1.32,1.62,1.35,1.35,,6,13.6,-30,-5.3,669794,7.1,383765,6.4,651,1.3,41,13.0,2152,13.1
2757,29075,5,1026,2020,14,102,1190416,942154,15441,225,11680,,0.71,0.53,0.4,0.51,0.94,0.76,0.76,,1,7.7,0,0.0,102359,9.4,22454,2.4,2910,23.2,21,10.3,1048,9.9
2758,29077,1,1026,2020,1,32,2162950,0,0,1300,67592,,0.72,0.6,1.05,0.0,0.0,1.76,1.76,,0,0.0,1,3.2,-122605,-5.4,0,0.0,0,0.0,-99,-7.1,-5158,-7.1
2759,29077,2,1026,2020,1,0,0,0,0,0,0,N,1.16,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2760,29077,3,1026,2020,4,0,0,0,0,0,0,N,0.93,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2761,29077,5,1026,2020,893,15749,294751091,178671343,1600089,360,18715,,1.09,1.05,1.02,1.16,1.36,0.97,0.98,,4,0.4,-2859,-15.4,-31776037,-9.7,-24401359,-12.0,-238728,-13.0,23,6.8,1167,6.7
2762,29079,2,1026,2020,1,0,0,0,0,0,0,N,38.9,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2763,29079,3,1026,2020,2,0,0,0,0,0,0,N,15.54,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2764,29079,5,1026,2020,15,210,3075669,2074117,21681,282,14681,,0.61,0.79,0.84,1.09,1.58,1.07,1.07,,0,0.0,-16,-7.1,72715,2.4,-48269,-2.3,3994,22.6,26,10.2,1384,10.4
2765,29081,3,1026,2020,2,0,0,0,0,0,0,N,15.38,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2766,29081,5,1026,2020,15,207,3439249,2161972,13391,319,16595,,0.61,0.93,1.15,1.08,1.12,1.23,1.23,,0,0.0,-14,-6.3,-107144,-3.0,-167727,-7.2,-2586,-16.2,10,3.2,536,3.3
2767,29083,3,1026,2020,1,0,0,0,0,0,0,N,3.28,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2768,29083,5,1026,2020,51,658,9933770,6750980,60068,290,15099,,0.88,1.02,0.93,1.2,1.31,0.91,0.91,,-4,-7.3,-100,-13.2,-664832,-6.3,-738243,-9.9,-12940,-17.7,21,7.8,1123,8.0
2769,29085,2,1026,2020,1,0,0,0,0,0,0,N,58.55,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2770,29085,5,1026,2020,19,155,2479568,1741538,25150,308,15997,,1.17,1.31,1.75,1.81,2.98,1.33,1.33,,1,5.6,-3,-1.9,181326,7.9,186264,12.0,5305,26.7,29,10.4,1466,10.1
2771,29087,2,1026,2020,1,0,0,0,0,0,0,N,61.09,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2772,29087,5,1026,2020,8,77,946286,713993,1644,238,12370,,0.51,0.69,0.52,0.6,0.2,0.76,0.76,,-1,-11.1,-2,-2.5,15025,1.6,10025,1.4,114,7.5,12,5.3,644,5.5
2773,29089,3,1026,2020,1,0,0,0,0,0,0,N,10.02,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2774,29089,5,1026,2020,11,120,1243649,860914,5683,199,10342,,0.58,0.53,0.4,0.45,0.49,0.76,0.76,,0,0.0,-7,-5.5,-1726,-0.1,-20030,-2.3,463,8.9,11,5.9,549,5.6
2775,29091,3,1026,2020,3,0,0,0,0,0,0,N,5.05,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2776,29091,5,1026,2020,90,1308,20242451,13930432,121304,298,15478,,0.8,0.97,1.02,1.12,1.3,1.05,1.05,,-2,-2.2,-88,-6.3,488370,2.5,-192282,-1.4,-1184,-1.0,26,9.6,1327,9.4
2777,29093,2,1026,2020,1,0,0,0,0,0,0,N,20.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2778,29093,5,1026,2020,20,159,2311612,1571619,22111,280,14569,,0.42,0.52,0.46,0.5,0.83,0.88,0.88,,1,5.3,5,3.2,275935,13.6,133176,9.3,-117,-0.5,25,9.8,1307,9.9
2779,29095,1,1026,2020,1,14,821982,0,0,1109,57683,,0.3,0.12,0.14,0.0,0.0,1.14,1.14,,0,0.0,-1,-6.7,-18362,-2.2,0,0.0,0,0.0,1,0.1,59,0.1
2780,29095,2,1026,2020,1,0,0,0,0,0,0,N,0.48,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2781,29095,3,1026,2020,10,612,15713095,0,0,494,25682,,0.96,0.74,0.54,0.0,0.0,0.73,0.73,,0,0.0,-65,-9.6,-1084097,-6.5,0,0.0,0,0.0,17,3.6,859,3.5
2782,29095,5,1026,2020,1921,33648,1070416913,425377957,4308155,612,31812,,0.97,1.03,1.31,1.22,1.36,1.27,1.27,,32,1.7,-9484,-22.0,-249984412,-18.9,-90667495,-17.6,-1104111,-20.4,23,3.9,1199,3.9
2783,29097,3,1026,2020,6,133,2578730,82537,218,374,19425,,3.92,1.04,0.83,0.15,0.05,0.81,0.81,,0,0.0,0,0.0,231005,9.8,-7710,-8.5,-20,-8.4,35,10.3,1806,10.3
2784,29097,5,1026,2020,312,4916,81153902,52952476,456400,317,16510,,1.07,0.98,0.94,0.96,1.12,0.96,0.96,,1,0.3,-406,-7.6,-1204272,-1.5,-2563354,-4.6,-6938,-1.5,19,6.4,1034,6.7
2785,29099,3,1026,2020,5,64,937756,11519,102,284,14768,,2.51,0.59,0.37,0.03,0.02,0.62,0.62,,0,0.0,-5,-7.2,8016,0.9,-162,-1.4,0,0.0,26,10.1,1342,10.0
2786,29099,5,1026,2020,324,5616,98320822,60802237,528056,337,17506,,0.85,1.33,1.37,1.39,1.28,1.03,1.03,,7,2.2,-684,-10.9,-4745046,-4.6,-4899009,-7.5,-55698,-9.5,22,7.0,1146,7.0
2787,29101,1,1026,2020,7,58,1019036,0,0,338,17595,,41.45,11.55,6.22,0.0,0.0,0.54,0.54,,0,0.0,-12,-17.1,-216345,-17.5,0,0.0,0,0.0,-2,-0.6,-95,-0.5
2788,29101,2,1026,2020,1,0,0,0,0,0,0,N,9.64,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2789,29101,3,1026,2020,1,0,0,0,0,0,0,N,1.93,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2790,29101,5,1026,2020,102,1800,27847158,17689288,181649,297,15467,,1.03,1.27,1.21,1.53,1.42,0.95,0.95,,4,4.1,-155,-7.9,-352744,-1.3,-844436,-4.6,-35265,-16.3,20,7.2,1042,7.2
2791,29103,5,1026,2020,5,25,309942,224935,2769,239,12439,,0.54,0.32,0.29,0.35,0.54,0.93,0.93,,0,0.0,-14,-35.9,-43180,-12.2,-27350,-10.8,-530,-16.1,65,37.4,3365,37.1
2792,29105,3,1026,2020,1,0,0,0,0,0,0,N,2.65,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2793,29105,5,1026,2020,83,1177,20155714,12809337,143603,329,17128,,1.16,0.98,1.1,0.92,0.71,1.12,1.12,,-2,-2.4,-116,-9.0,291584,1.5,-893989,-6.5,-18395,-11.4,34,11.5,1764,11.5
2794,29107,2,1026,2020,1,0,0,0,0,0,0,N,12.55,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2795,29107,3,1026,2020,1,0,0,0,0,0,0,N,2.51,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2796,29107,5,1026,2020,65,737,9886640,7017726,77489,258,13424,,0.86,0.96,0.88,0.99,1.35,0.92,0.92,,4,6.6,-44,-5.6,100166,1.0,112200,1.6,7752,11.1,17,7.1,897,7.2
2797,29109,3,1026,2020,2,0,0,0,0,0,0,N,4.87,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2798,29109,5,1026,2020,58,808,11710971,8224033,61346,279,14486,,0.74,1.06,1.0,1.1,1.01,0.94,0.94,,1,1.8,-61,-7.0,-378296,-3.1,-612821,-6.9,-9681,-13.6,12,4.5,578,4.2
2799,29111,2,1026,2020,1,0,0,0,0,0,0,N,48.45,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2800,29111,5,1026,2020,20,262,5099473,2962514,16281,375,19488,,1.02,1.2,1.59,1.27,0.98,1.33,1.33,,2,11.1,-50,-16.0,-1071380,-17.4,-624784,-17.4,-3715,-18.6,-6,-1.6,-322,-1.6
2801,29113,2,1026,2020,1,0,0,0,0,0,0,N,10.05,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2802,29113,5,1026,2020,71,1009,15956882,10650394,116045,304,15817,,0.75,0.94,0.86,0.92,1.08,0.9,0.9,,5,7.6,-59,-5.5,685918,4.5,-4830,0.0,-2928,-2.5,29,10.5,1523,10.7
2803,29115,3,1026,2020,1,0,0,0,0,0,0,N,5.79,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2804,29115,5,1026,2020,24,269,3463979,2414927,28897,247,12857,,0.73,0.78,0.68,0.7,0.91,0.86,0.86,,-1,-4.0,3,1.1,258173,8.1,26108,1.1,1468,5.4,15,6.5,790,6.5
2805,29117,3,1026,2020,1,0,0,0,0,0,0,N,4.65,0.0,0.0,0.0,0.0,0.0,0.0,N,-1,-50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2806,29117,5,1026,2020,33,480,6513401,4661375,37250,261,13579,,0.81,0.85,0.77,0.88,1.01,0.9,0.91,,-1,-2.9,-42,-8.0,-118836,-1.8,-360812,-7.2,-429,-1.1,17,7.0,870,6.8
2807,29119,5,1026,2020,32,333,4900277,3758150,55269,283,14719,,0.89,0.53,0.51,0.47,1.09,0.97,0.97,,1,3.2,-8,-2.3,350632,7.7,165577,4.6,1515,2.8,26,10.1,1367,10.2
2808,29121,3,1026,2020,2,0,0,0,0,0,0,N,10.82,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2809,29121,5,1026,2020,36,527,8801961,5809555,62291,321,16713,,1.02,1.18,1.34,1.5,2.38,1.13,1.13,,1,2.9,-52,-9.0,-196308,-2.2,-357380,-5.8,-7077,-10.2,22,7.4,1174,7.6
2810,29123,5,1026,2020,26,275,3769833,2627422,25348,264,13704,,0.83,0.85,0.86,0.78,1.07,1.01,1.01,,1,4.0,-10,-3.5,427662,12.8,107770,4.3,-3577,-12.4,38,16.8,1977,16.9
2811,29125,5,1026,2020,12,49,472742,388556,9081,185,9631,,0.89,0.43,0.3,0.35,1.27,0.69,0.7,,3,33.3,4,8.9,80864,20.6,78658,25.4,1792,24.6,17,10.1,906,10.4
2812,29127,3,1026,2020,1,0,0,0,0,0,0,N,2.35,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2813,29127,5,1026,2020,91,1441,23114178,14168901,117738,308,16038,,1.12,1.22,1.17,1.35,1.69,0.96,0.96,,1,1.1,-106,-6.9,254725,1.1,-721895,-4.8,-16120,-12.0,24,8.5,1265,8.6
2814,29129,5,1026,2020,7,15,114996,88589,938,153,7931,,0.81,0.1,0.04,0.05,0.1,0.47,0.46,,1,16.7,-3,-16.7,13496,13.3,-2605,-2.9,-56,-5.6,46,43.0,2344,42.0
2815,29131,2,1026,2020,1,0,0,0,0,0,0,N,15.9,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2816,29131,3,1026,2020,1,0,0,0,0,0,0,N,3.18,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2817,29131,5,1026,2020,55,675,13966046,8619831,160218,398,20693,,0.92,1.04,1.49,1.19,2.11,1.43,1.44,,0,0.0,-69,-9.3,612884,4.6,-50138,-0.6,8739,5.8,53,15.4,2751,15.3
2818,29133,2,1026,2020,1,0,0,0,0,0,0,N,23.66,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2819,29133,3,1026,2020,1,0,0,0,0,0,0,N,4.73,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2820,29133,5,1026,2020,22,296,4250366,3111960,33080,276,14367,,0.55,0.94,0.97,0.99,1.04,1.03,1.03,,0,0.0,-50,-14.5,-207186,-4.6,-247331,-7.4,-6300,-16.0,28,11.3,1490,11.6
2821,29135,3,1026,2020,1,0,0,0,0,0,0,N,6.15,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2822,29135,5,1026,2020,23,227,4324314,2429723,30056,366,19029,,0.74,0.59,0.69,0.61,0.85,1.17,1.17,,1,4.5,-24,-9.6,-422239,-8.9,-161091,-6.2,-6462,-17.7,2,0.5,112,0.6
2823,29137,2,1026,2020,1,0,0,0,0,0,0,N,44.78,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2824,29137,3,1026,2020,1,0,0,0,0,0,0,N,8.95,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2825,29137,5,1026,2020,29,153,2120996,1482686,22394,267,13893,,1.36,0.99,1.0,1.2,2.76,1.01,1.01,,1,3.6,-3,-1.9,-20960,-1.0,-23969,-1.6,-1059,-4.5,3,1.1,148,1.1
2826,29139,2,1026,2020,1,0,0,0,0,0,0,N,35.91,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2827,29139,5,1026,2020,25,203,2826263,1970281,29053,268,13957,,0.94,0.77,0.69,0.68,1.13,0.9,0.9,,0,0.0,-27,-11.7,-468285,-14.2,-294650,-13.0,-3782,-11.5,-7,-2.5,-367,-2.6
2828,29141,5,1026,2020,65,558,10531314,6828952,118154,363,18862,,1.33,1.41,2.05,1.62,3.1,1.45,1.45,,3,4.8,-45,-7.5,444430,4.4,103611,1.5,1783,1.5,41,12.7,2136,12.8
2829,29143,2,1026,2020,1,0,0,0,0,0,0,N,13.46,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2830,29143,5,1026,2020,34,400,6161852,4137117,36190,297,15421,,0.48,0.59,0.58,0.52,0.4,0.99,0.99,,3,9.7,4,1.0,561357,10.0,103659,2.6,-2861,-7.3,25,9.2,1263,8.9
2831,29145,1,1026,2020,1,17,822645,0,0,949,49359,,4.76,2.63,3.53,0.0,0.0,1.37,1.37,,0,0.0,2,13.3,54336,7.1,0,0.0,0,0.0,-70,-6.9,-3628,-6.8
2832,29145,3,1026,2020,2,0,0,0,0,0,0,N,3.09,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2833,29145,5,1026,2020,107,1952,32215666,20464116,158525,317,16507,,0.87,1.07,0.98,1.21,1.18,0.92,0.92,,4,3.9,-187,-8.7,-2058664,-6.0,-2131596,-9.4,-31097,-16.4,9,2.9,480,3.0
2834,29147,3,1026,2020,2,0,0,0,0,0,0,N,7.57,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2835,29147,5,1026,2020,44,801,11049672,7623081,77867,265,13796,,0.88,1.15,1.02,1.35,2.22,0.89,0.89,,1,2.3,-132,-14.1,-541904,-4.7,-583572,-7.1,-1707,-2.1,26,10.9,1368,11.0
2836,29149,2,1026,2020,1,0,0,0,0,0,0,N,42.26,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2837,29149,5,1026,2020,12,139,1866050,1412064,10821,258,13425,,0.53,0.7,0.82,0.7,0.7,1.17,1.17,,0,0.0,-16,-10.3,-174254,-8.5,-181086,-11.4,-2816,-20.6,4,1.6,226,1.7
2838,29151,5,1026,2020,18,181,2104042,1473962,17039,223,11609,,0.74,0.5,0.36,0.37,0.55,0.72,0.72,,-1,-5.3,-15,-7.7,-64627,-3.0,-146962,-9.1,3105,22.3,10,4.7,540,4.9
2839,29153,5,1026,2020,20,231,4129220,2921237,73273,344,17875,,1.08,1.75,2.73,2.26,5.49,1.56,1.56,,2,11.1,-22,-8.7,28160,0.7,2143,0.1,-2183,-2.9,33,10.6,1681,10.4
2840,29155,3,1026,2020,2,0,0,0,0,0,0,N,5.16,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2841,29155,5,1026,2020,29,372,8712997,4611343,27930,450,23401,,0.39,0.78,1.38,0.96,0.54,1.76,1.76,,-1,-3.3,-84,-18.4,-1143464,-11.6,-620125,-11.9,-11713,-29.5,34,8.2,1770,8.2
2842,29157,3,1026,2020,1,0,0,0,0,0,0,N,3.88,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2843,29157,5,1026,2020,41,559,8741016,5958201,45605,301,15632,,0.84,0.68,0.66,0.62,0.81,0.97,0.97,,-1,-2.4,-41,-6.8,-245010,-2.7,-368843,-5.8,-2706,-5.6,13,4.5,664,4.4
2844,29159,2,1026,2020,1,0,0,0,0,0,0,N,8.7,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2845,29159,3,1026,2020,1,0,0,0,0,0,0,N,1.74,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2846,29159,5,1026,2020,86,1467,25015939,15780012,96553,328,17050,,0.79,0.86,0.94,0.88,0.63,1.09,1.09,,1,1.2,-149,-9.2,-348231,-1.4,-874266,-5.2,-8304,-7.9,26,8.6,1357,8.6
2847,29161,1,1026,2020,2,134,11260649,0,0,1615,83982,,11.49,22.84,55.25,0.0,0.0,2.42,2.42,,0,0.0,-11,-7.6,-695292,-5.8,0,0.0,0,0.0,32,2.0,1669,2.0
2848,29161,3,1026,2020,2,0,0,0,0,0,0,N,3.74,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2849,29161,5,1026,2020,133,2018,32173914,21214842,207896,307,15945,,1.31,1.22,1.12,1.47,1.97,0.92,0.92,,-1,-0.7,-228,-10.2,-1594101,-4.7,-1115802,-5.0,-14527,-6.5,18,6.2,907,6.0
2850,29163,5,1026,2020,40,411,6423730,3629899,39756,301,15633,,0.94,0.86,0.9,0.85,1.07,1.05,1.05,,3,8.1,-7,-1.7,200580,3.2,-204317,-5.3,2073,5.5,15,5.2,745,5.0
2851,29165,2,1026,2020,1,0,0,0,0,0,0,N,3.95,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2852,29165,5,1026,2020,285,5401,119756722,67730578,511166,426,22172,,1.18,1.34,1.38,1.35,1.08,1.03,1.03,,13,4.8,-1405,-20.6,-32690364,-21.4,-15383427,-18.5,-128789,-20.1,-5,-1.2,-226,-1.0
2853,29167,5,1026,2020,51,571,9064258,6165074,47700,305,15867,,0.82,0.73,0.74,1.02,1.02,1.01,1.02,,2,4.1,-29,-4.8,418577,4.8,243650,4.1,1077,2.3,28,10.1,1464,10.2
2854,29169,1,1026,2020,8,135,3940143,0,0,561,29168,,64.45,32.56,28.05,0.0,0.0,0.86,0.86,,0,0.0,-40,-22.9,-1093618,-21.7,0,0.0,0,0.0,9,1.6,472,1.6
2855,29169,5,1026,2020,106,2427,55648824,28947777,270826,441,22932,,1.46,2.08,2.82,3.2,3.63,1.36,1.36,,3,2.9,-130,-5.1,1099397,2.0,-263918,-0.9,6538,2.5,31,7.6,1595,7.5
2856,29171,5,1026,2020,4,21,177056,160376,3773,165,8602,,0.36,0.26,0.16,0.23,0.84,0.63,0.64,,0,0.0,-4,-16.0,13245,8.1,18869,13.3,1179,45.5,37,28.9,1961,29.5
2857,29173,5,1026,2020,15,131,1902610,1453223,8136,280,14552,,0.71,0.42,0.32,0.39,0.29,0.76,0.76,,1,7.1,19,17.0,527988,38.4,351059,31.9,-1447,-15.1,43,18.1,2224,18.0
2858,29175,3,1026,2020,1,0,0,0,0,0,0,N,3.42,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2859,29175,5,1026,2020,42,606,8578760,5974801,41800,272,14160,,0.75,0.73,0.63,0.66,0.66,0.86,0.86,,-1,-2.3,-42,-6.5,16349,0.2,-108538,-1.8,-10189,-19.6,18,7.1,945,7.2
2860,29177,3,1026,2020,3,0,0,0,0,0,0,N,15.59,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2861,29177,5,1026,2020,29,319,4482318,3176797,37425,270,14055,,0.79,0.88,0.79,0.96,1.48,0.9,0.9,,0,0.0,-40,-11.1,-15906,-0.4,-179317,-5.3,-210,-0.6,29,12.0,1519,12.1
2862,29179,2,1026,2020,1,0,0,0,0,0,0,N,40.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2863,29179,5,1026,2020,19,95,2018651,1272815,27868,409,21268,,0.8,0.56,0.78,0.73,1.63,1.38,1.39,,-1,-5.0,-24,-20.2,69473,3.6,-144866,-10.2,-4068,-12.7,94,29.8,4888,29.8
2864,29181,5,1026,2020,20,181,2615802,1854694,28733,278,14432,,0.41,0.76,1.04,0.81,1.41,1.36,1.36,,2,11.1,-3,-1.6,181238,7.4,-101132,-5.2,-10282,-26.4,23,9.0,1183,8.9
2865,29183,3,1026,2020,5,369,7412027,0,0,387,20114,,1.11,1.07,0.75,0.0,0.0,0.7,0.7,,0,0.0,-149,-28.8,-1114683,-13.1,0,0.0,0,0.0,70,22.1,3645,22.1
2866,29183,5,1026,2020,943,18628,365193092,210183146,1913505,377,19604,,1.1,1.38,1.31,1.33,1.06,0.95,0.96,,32,3.5,-3226,-14.8,-34199871,-8.6,-23249681,-10.0,-189213,-9.0,26,7.4,1328,7.3
2867,29185,5,1026,2020,10,75,1332907,752251,8783,343,17832,,0.57,0.54,0.75,0.64,0.99,1.41,1.41,,-1,-9.1,-14,-15.7,-54918,-4.0,-87837,-10.5,-3449,-28.2,41,13.6,2150,13.7
2868,29186,3,1026,2020,2,0,0,0,0,0,0,N,9.41,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2869,29186,5,1026,2020,36,485,6565113,4551038,41607,261,13550,,0.89,0.94,0.67,0.85,0.84,0.71,0.71,,0,0.0,12,2.5,769233,13.3,505116,12.5,2858,7.4,25,10.6,1299,10.6
2870,29187,2,1026,2020,1,0,0,0,0,0,0,N,6.06,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
